技A,技B
イヅナ,三角蹴り
イヅナ,あびせ倒し
イヅナ,キッチンシンク
イヅナ,ローリングサンダー
イヅナ,呼び戻し
イヅナ,滝登り
イヅナ,三龍旋
イヅナ,カムイ
イヅナ,断滅
イヅナ,切り返し
イヅナ,十字切り
イヅナ,追突剣
イヅナ,払い抜け
イヅナ,スマッシュ
イヅナ,かすみ二段
イヅナ,デッドエンド
イヅナ,なで斬り
イヅナ,クロスブレイク
イヅナ,みじん斬り
イヅナ,龍尾返し
イヅナ,かぶと割り
イヅナ,天地二段
イヅナ,逆風の太刀
イヅナ,トマホーク
イヅナ,かかと切り
イヅナ,ハイパーハンマー
イヅナ,大木断
イヅナ,一人時間差
イヅナ,スカルクラッシュ
イヅナ,アクセルターン
イヅナ,夜叉横断
イヅナ,スカイドライヴ
イヅナ,大強撃
イヅナ,ヨーヨー
イヅナ,高速ナブラ
イヅナ,スカイランデヴー
イヅナ,マキ割りトルネード
イヅナ,回し打ち
イヅナ,ハートビート
イヅナ,海老殺し
イヅナ,骨砕き
イヅナ,脳天直撃
イヅナ,どら鳴らし
イヅナ,痛打
イヅナ,削岩撃
イヅナ,払い突き
イヅナ,二段突き
イヅナ,草伏せ
イヅナ,チャージ
イヅナ,くし刺し
イヅナ,高波返し
イヅナ,スウィング
イヅナ,脳削り
イヅナ,エイミング
イヅナ,スカッシュ
イヅナ,光の腕
イヅナ,極楽連衝
イヅナ,活殺獣閃衝
イヅナ,蓮華衝
イヅナ,無双三段
イヅナ,狙い撃ち
イヅナ,イド・ブレイク
イヅナ,サイドワインダー
イヅナ,影矢
イヅナ,針千本
イヅナ,連射
イヅナ,瞬速の矢
イヅナ,ウッドストック
イヅナ,フレイムナーガ
イヅナ,樹
イヅナ,樹打
イヅナ,プレス
ゴッドバード,正拳
ゴッドバード,裏拳
ゴッドバード,胴抜き
ゴッドバード,熊掌打
ゴッドバード,ボコボコ
ゴッドバード,鬼走り
ゴッドバード,爆砕鉄拳
ゴッドバード,ハートブレイク
ゴッドバード,アームハンマー
ゴッドバード,キックラッシュ
ゴッドバード,コークスクリュー
ゴッドバード,蹴上がり
ゴッドバード,三角蹴り
ゴッドバード,あびせ倒し
ゴッドバード,キッチンシンク
ゴッドバード,ローリングサンダー
ゴッドバード,呼び戻し
ゴッドバード,滝登り
ゴッドバード,三龍旋
ゴッドバード,カムイ
ゴッドバード,断滅
ゴッドバード,切り返し
ゴッドバード,十字切り
ゴッドバード,追突剣
ゴッドバード,払い抜け
ゴッドバード,スマッシュ
ゴッドバード,かすみ二段
ゴッドバード,デッドエンド
ゴッドバード,なで斬り
ゴッドバード,クロスブレイク
ゴッドバード,みじん斬り
ゴッドバード,龍尾返し
ゴッドバード,かぶと割り
ゴッドバード,天地二段
ゴッドバード,逆風の太刀
ゴッドバード,トマホーク
ゴッドバード,かかと切り
ゴッドバード,ハイパーハンマー
ゴッドバード,大木断
ゴッドバード,一人時間差
ゴッドバード,スカルクラッシュ
ゴッドバード,アクセルターン
ゴッドバード,夜叉横断
ゴッドバード,スカイドライヴ
ゴッドバード,大強撃
ゴッドバード,ヨーヨー
ゴッドバード,高速ナブラ
ゴッドバード,スカイランデヴー
ゴッドバード,マキ割りトルネード
ゴッドバード,回し打ち
ゴッドバード,ハートビート
ゴッドバード,海老殺し
ゴッドバード,骨砕き
ゴッドバード,脳天直撃
ゴッドバード,どら鳴らし
ゴッドバード,痛打
ゴッドバード,削岩撃
ゴッドバード,払い突き
ゴッドバード,二段突き
ゴッドバード,草伏せ
ゴッドバード,チャージ
ゴッドバード,くし刺し
ゴッドバード,高波返し
ゴッドバード,スウィング
ゴッドバード,脳削り
ゴッドバード,エイミング
ゴッドバード,スカッシュ
ゴッドバード,光の腕
ゴッドバード,極楽連衝
ゴッドバード,活殺獣閃衝
ゴッドバード,蓮華衝
ゴッドバード,無双三段
ゴッドバード,狙い撃ち
ゴッドバード,イド・ブレイク
ゴッドバード,サイドワインダー
ゴッドバード,影矢
ゴッドバード,針千本
ゴッドバード,連射
ゴッドバード,瞬速の矢
ゴッドバード,ウッドストック
ゴッドバード,ウォーターハンマー
ゴッドバード,フレイムナーガ
ゴッドバード,召雷
ゴッドバード,天雷
ゴッドバード,樹
ゴッドバード,樹打
ゴッドバード,プレス
ニードルショット,正拳
ニードルショット,裏拳
ニードルショット,胴抜き
ニードルショット,熊掌打
ニードルショット,ボコボコ
ニードルショット,鬼走り
ニードルショット,爆砕鉄拳
ニードルショット,ハートブレイク
ニードルショット,アームハンマー
ニードルショット,キックラッシュ
ニードルショット,コークスクリュー
ニードルショット,蹴上がり
ニードルショット,三角蹴り
ニードルショット,あびせ倒し
ニードルショット,キッチンシンク
ニードルショット,ローリングサンダー
ニードルショット,呼び戻し
ニードルショット,滝登り
ニードルショット,三龍旋
ニードルショット,カムイ
ニードルショット,断滅
ニードルショット,切り返し
ニードルショット,十字切り
ニードルショット,追突剣
ニードルショット,払い抜け
ニードルショット,スマッシュ
ニードルショット,かすみ二段
ニードルショット,デッドエンド
ニードルショット,なで斬り
ニードルショット,クロスブレイク
ニードルショット,みじん斬り
ニードルショット,龍尾返し
ニードルショット,かぶと割り
ニードルショット,天地二段
ニードルショット,逆風の太刀
ニードルショット,マルチウェイ
ニードルショット,トマホーク
ニードルショット,かかと切り
ニードルショット,ハイパーハンマー
ニードルショット,大木断
ニードルショット,一人時間差
ニードルショット,スカルクラッシュ
ニードルショット,アクセルターン
ニードルショット,夜叉横断
ニードルショット,スカイドライヴ
ニードルショット,大強撃
ニードルショット,ヨーヨー
ニードルショット,高速ナブラ
ニードルショット,スカイランデヴー
ニードルショット,マキ割りトルネード
ニードルショット,回し打ち
ニードルショット,ハートビート
ニードルショット,海老殺し
ニードルショット,骨砕き
ニードルショット,脳天直撃
ニードルショット,どら鳴らし
ニードルショット,痛打
ニードルショット,削岩撃
ニードルショット,払い突き
ニードルショット,二段突き
ニードルショット,草伏せ
ニードルショット,チャージ
ニードルショット,くし刺し
ニードルショット,高波返し
ニードルショット,スウィング
ニードルショット,脳削り
ニードルショット,エイミング
ニードルショット,スカッシュ
ニードルショット,光の腕
ニードルショット,極楽連衝
ニードルショット,活殺獣閃衝
ニードルショット,蓮華衝
ニードルショット,無双三段
ニードルショット,狙い撃ち
ニードルショット,イド・ブレイク
ニードルショット,サイドワインダー
ニードルショット,影矢
ニードルショット,針千本
ニードルショット,連射
ニードルショット,瞬速の矢
ニードルショット,ウッドストック
ニードルショット,フレイムナーガ
ニードルショット,樹
ニードルショット,樹打
ニードルショット,プレス
ブッシュファイア,正拳
ブッシュファイア,裏拳
ブッシュファイア,胴抜き
ブッシュファイア,熊掌打
ブッシュファイア,ボコボコ
ブッシュファイア,鬼走り
ブッシュファイア,爆砕鉄拳
ブッシュファイア,ハートブレイク
ブッシュファイア,アームハンマー
ブッシュファイア,キックラッシュ
ブッシュファイア,コークスクリュー
ブッシュファイア,蹴上がり
ブッシュファイア,三角蹴り
ブッシュファイア,あびせ倒し
ブッシュファイア,キッチンシンク
ブッシュファイア,ローリングサンダー
ブッシュファイア,呼び戻し
ブッシュファイア,滝登り
ブッシュファイア,三龍旋
ブッシュファイア,カムイ
ブッシュファイア,断滅
ブッシュファイア,切り返し
ブッシュファイア,十字切り
ブッシュファイア,追突剣
ブッシュファイア,払い抜け
ブッシュファイア,スマッシュ
ブッシュファイア,かすみ二段
ブッシュファイア,ファイナルレター
ブッシュファイア,デッドエンド
ブッシュファイア,なで斬り
ブッシュファイア,クロスブレイク
ブッシュファイア,みじん斬り
ブッシュファイア,龍尾返し
ブッシュファイア,かぶと割り
ブッシュファイア,天地二段
ブッシュファイア,逆風の太刀
ブッシュファイア,ブルクラッシュ
ブッシュファイア,ベアクラッシュ
ブッシュファイア,マルチウェイ
ブッシュファイア,トマホーク
ブッシュファイア,かかと切り
ブッシュファイア,ハイパーハンマー
ブッシュファイア,大木断
ブッシュファイア,一人時間差
ブッシュファイア,スカルクラッシュ
ブッシュファイア,アクセルターン
ブッシュファイア,夜叉横断
ブッシュファイア,スカイドライヴ
ブッシュファイア,大強撃
ブッシュファイア,ヨーヨー
ブッシュファイア,高速ナブラ
ブッシュファイア,スカイランデヴー
ブッシュファイア,マキ割りトルネード
ブッシュファイア,回し打ち
ブッシュファイア,ハートビート
ブッシュファイア,海老殺し
ブッシュファイア,骨砕き
ブッシュファイア,脳天直撃
ブッシュファイア,どら鳴らし
ブッシュファイア,痛打
ブッシュファイア,削岩撃
ブッシュファイア,かめごうら割り
ブッシュファイア,からすとうさぎ
ブッシュファイア,払い突き
ブッシュファイア,二段突き
ブッシュファイア,草伏せ
ブッシュファイア,チャージ
ブッシュファイア,くし刺し
ブッシュファイア,高波返し
ブッシュファイア,スウィング
ブッシュファイア,脳削り
ブッシュファイア,エイミング
ブッシュファイア,スカッシュ
ブッシュファイア,光の腕
ブッシュファイア,極楽連衝
ブッシュファイア,活殺獣閃衝
ブッシュファイア,蓮華衝
ブッシュファイア,無双三段
ブッシュファイア,狙い撃ち
ブッシュファイア,イド・ブレイク
ブッシュファイア,サイドワインダー
ブッシュファイア,影矢
ブッシュファイア,針千本
ブッシュファイア,連射
ブッシュファイア,瞬速の矢
ブッシュファイア,水晶のピラミッド
ブッシュファイア,ニードルショット
ブッシュファイア,ウッドストック
ブッシュファイア,ウォーターハンマー
ブッシュファイア,焼殺
ブッシュファイア,召雷
ブッシュファイア,天雷
ブッシュファイア,樹
ブッシュファイア,石
ブッシュファイア,炎
ブッシュファイア,音
ブッシュファイア,音波剣
